test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000031530	ENSMUSG00000031530	Dusp4	8:34807296-34819894	XH_16_17_18	XH_22_23_24	OK	15.1172	7.07579	-1.09522781255628	-2.9636	5e-05	0.00468291	yes	down
ENSMUSG00000103593	ENSMUSG00000103593	Gm37352	8:84200868-84203049	XH_16_17_18	XH_22_23_24	OK	3.42558	1.63672	-1.06554074227192	-2.0267	0.001	0.0498472	yes	down
ENSMUSG00000024968	ENSMUSG00000024968	Rcor2	19:7267324-7275225	XH_16_17_18	XH_22_23_24	OK	67.8248	149.952	1.14461597098175	2.67804	5e-05	0.00468291	yes	up
ENSMUSG00000020634	ENSMUSG00000020634	Ubxn2a	12:4879031-4907705	XH_16_17_18	XH_22_23_24	OK	13.519	28.752	1.08867387449998	2.52575	0.0001	0.00844243	yes	up
ENSMUSG00000028661	ENSMUSG00000028661	Epha8	4:136929418-136956816	XH_16_17_18	XH_22_23_24	OK	1.97735	0.697766	-1.50275305104822	-2.82951	5e-05	0.00468291	yes	down
ENSMUSG00000056436	ENSMUSG00000056436	Cyct	2:76353941-76360450	XH_16_17_18	XH_22_23_24	OK	27.3365	72.6499	1.41013227121416	3.6252	5e-05	0.00468291	yes	up
ENSMUSG00000022899	ENSMUSG00000022899	Slc15a2	16:36750176-36784962	XH_16_17_18	XH_22_23_24	OK	8.28214	0.499683	-4.05091854873388	-3.21968	5e-05	0.00468291	yes	down
ENSMUSG00000041583	ENSMUSG00000041583	Obox6	7:15833240-15839678	XH_16_17_18	XH_22_23_24	OK	1.66699	4.99374	1.58287525917737	2.70647	5e-05	0.00468291	yes	up
ENSMUSG00000097296	ENSMUSG00000097296	Gm26532	8:84208814-84209609	XH_16_17_18	XH_22_23_24	OK	15.9223	5.90175	-1.43183403622894	-2.65454	5e-05	0.00468291	yes	down
ENSMUSG00000031684	ENSMUSG00000031684	Slc10a7	8:78509345-78734003	XH_16_17_18	XH_22_23_24	OK	17.2323	8.10555	-1.0881332834573	-2.90868	5e-05	0.00468291	yes	down
ENSMUSG00000040624	ENSMUSG00000040624	Plekhg1	10:3740363-3967303	XH_16_17_18	XH_22_23_24	OK	1.04938	2.7067	1.36699779454618	2.20313	5e-05	0.00468291	yes	up
ENSMUSG00000040723	ENSMUSG00000040723	Rcsd1	1:165646515-165709757	XH_16_17_18	XH_22_23_24	OK	0.314754	1.57022	2.31867008861397	2.8005	5e-05	0.00468291	yes	up
ENSMUSG00000030559	ENSMUSG00000030559	Rab38	7:88430272-88491572	XH_16_17_18	XH_22_23_24	OK	0.326651	1.37276	2.07125745928521	2.15077	0.00035	0.0227112	yes	up
ENSMUSG00000048865	ENSMUSG00000048865	Arhgap30	1:171388953-171410298	XH_16_17_18	XH_22_23_24	OK	1.03564	2.95498	1.5126257726355	3.19174	5e-05	0.00468291	yes	up
ENSMUSG00000070777	ENSMUSG00000070777	Ceacam20	7:19965411-19991104	XH_16_17_18	XH_22_23_24	OK	0.235206	1.27299	2.43622431789982	2.11312	0.0002	0.0144655	yes	up
ENSMUSG00000026463	ENSMUSG00000026463	Atp2b4	1:133699456-133801041	XH_16_17_18	XH_22_23_24	OK	3.44089	8.1185	1.23843142303273	1.96671	5e-05	0.00468291	yes	up
ENSMUSG00000087332	ENSMUSG00000087332	Gm12690	4:99569499-99573011	XH_16_17_18	XH_22_23_24	OK	0.001	0.849996	9.73131224185596	-nan	0.0006	0.0336119	yes	up
ENSMUSG00000071235	ENSMUSG00000071235	Vrtn	12:84641018-84651455	XH_16_17_18	XH_22_23_24	OK	1.14683	3.04322	1.40794708297684	1.9132	0.00055	0.0316616	yes	up
ENSMUSG00000021803	ENSMUSG00000021803	Cdhr1	14:37077856-37098347	XH_16_17_18	XH_22_23_24	OK	0.278486	0.887048	1.67140737137516	2.57312	5e-05	0.00468291	yes	up
ENSMUSG00000005892	ENSMUSG00000005892	Trh	6:92242060-92244650	XH_16_17_18	XH_22_23_24	OK	103.206	273.951	1.40839102396403	4.57611	5e-05	0.00468291	yes	up
ENSMUSG00000060715	ENSMUSG00000060715	1700019A02Rik	1:53158576-53187636	XH_16_17_18	XH_22_23_24	OK	0.855978	3.39842	1.98921853901493	2.2964	0.00085	0.043828	yes	up
ENSMUSG00000038550	ENSMUSG00000038550	Ciart	3:95871521-95892005	XH_16_17_18	XH_22_23_24	OK	16.0053	7.94058	-1.01123342429562	-1.93654	0.0003	0.0201201	yes	down
ENSMUSG00000036782	ENSMUSG00000036782	Klhl13	X:23219270-23365082	XH_16_17_18	XH_22_23_24	OK	106.189	226.552	1.09320790029975	3.49436	5e-05	0.00468291	yes	up
ENSMUSG00000051747	ENSMUSG00000051747	Ttn	2:76703979-76982547	XH_16_17_18	XH_22_23_24	OK	0.141047	0.539252	1.93478364128325	0.567029	0.00015	0.0116579	yes	up
ENSMUSG00000030553	ENSMUSG00000030553	Pgpep1l	7:68236609-68264233	XH_16_17_18	XH_22_23_24	OK	0.955951	3.18917	1.73817242732685	2.23534	0.00035	0.0227112	yes	up
ENSMUSG00000000486	ENSMUSG00000000486	Sept1	7:127214446-127238179	XH_16_17_18	XH_22_23_24	OK	23.1117	111.666	2.2724946942837	2.75905	0.00015	0.0116579	yes	up
ENSMUSG00000052026	ENSMUSG00000052026	Slc6a7	18:60995379-61014222	XH_16_17_18	XH_22_23_24	OK	0.289312	0.985801	1.76867028028592	1.80596	0.0007	0.0379718	yes	up
ENSMUSG00000027082	ENSMUSG00000027082	Tfpi	2:84432854-84476775	XH_16_17_18	XH_22_23_24	OK	18.3669	41.2265	1.16646383995181	2.66487	5e-05	0.00468291	yes	up
ENSMUSG00000030350	ENSMUSG00000030350	Prmt8	6:127689010-127769472	XH_16_17_18	XH_22_23_24	OK	0.979609	2.24238	1.19475284840259	2.18031	0.00055	0.0316616	yes	up
ENSMUSG00000027296	ENSMUSG00000027296	Itpka	2:119742336-119751263	XH_16_17_18	XH_22_23_24	OK	3.45861	9.99534	1.53106330069202	3.38785	5e-05	0.00468291	yes	up
ENSMUSG00000111149	ENSMUSG00000111149	Gm26564	10:34230906-34233531	XH_16_17_18	XH_22_23_24	OK	11.8762	30.522	1.36177620582594	2.52693	5e-05	0.00468291	yes	up
ENSMUSG00000080002	ENSMUSG00000080002	Gm5566	5:149660764-149661223	XH_16_17_18	XH_22_23_24	OK	2.62302	8.59216	1.71179205099823	2.40029	0.0004	0.024814	yes	up
ENSMUSG00000012282	ENSMUSG00000012282	Wnt8a	18:34542312-34548273	XH_16_17_18	XH_22_23_24	OK	1.37746	5.34345	1.95576109415927	3.57015	5e-05	0.00468291	yes	up
ENSMUSG00000037280	ENSMUSG00000037280	Galnt6	15:100691812-100729376	XH_16_17_18	XH_22_23_24	OK	6.51781	16.1947	1.31306254111302	3.42006	5e-05	0.00468291	yes	up
ENSMUSG00000053062	ENSMUSG00000053062	Jam2	16:84774122-84825928	XH_16_17_18	XH_22_23_24	OK	16.728	50.467	1.59307536144758	3.08369	5e-05	0.00468291	yes	up
ENSMUSG00000055780	ENSMUSG00000055780	Usp26	X:51753958-51801233	XH_16_17_18	XH_22_23_24	OK	5.42773	18.4531	1.76544233853308	4.35904	5e-05	0.00468291	yes	up
ENSMUSG00000068323	ENSMUSG00000068323	Slc4a5	6:83219827-83304945	XH_16_17_18	XH_22_23_24	OK	7.63305	35.7243	2.22657419591056	3.09752	0.0002	0.0144655	yes	up
ENSMUSG00000039269	ENSMUSG00000039269	2300002M23Rik	17:35567449-35568952	XH_16_17_18	XH_22_23_24	OK	0.689579	3.09656	2.16687865518417	3.09029	0.0001	0.00844243	yes	up
ENSMUSG00000024594	ENSMUSG00000024594	Prrc1	18:57354740-57792360	XH_16_17_18	XH_22_23_24	OK	23.1462	87.0433	1.91095789314388	3.14131	5e-05	0.00468291	yes	up
ENSMUSG00000102070	ENSMUSG00000102070	Gm28661	1:24614884-24615565	XH_16_17_18	XH_22_23_24	OK	1.19838	26.2528	4.45331394524205	6.18741	5e-05	0.00468291	yes	up
ENSMUSG00000024565	ENSMUSG00000024565	Sall3	18:80966375-80986771	XH_16_17_18	XH_22_23_24	OK	0.999467	5.03676	2.333265150134	5.0748	5e-05	0.00468291	yes	up
ENSMUSG00000073568	ENSMUSG00000073568	Arl14epl	18:46921814-46934232	XH_16_17_18	XH_22_23_24	OK	4.28448	23.0209	2.42575221395578	5.82305	5e-05	0.00468291	yes	up
ENSMUSG00000008153	ENSMUSG00000008153	Clstn3	6:124430758-124464794	XH_16_17_18	XH_22_23_24	OK	10.9047	24.9736	1.19545372352112	2.06343	0.00075	0.0399608	yes	up
ENSMUSG00000022101	ENSMUSG00000022101	Fgf17	14:70636202-70642268	XH_16_17_18	XH_22_23_24	OK	7.00472	14.5121	1.05085701433344	2.50435	5e-05	0.00468291	yes	up
ENSMUSG00000027313	ENSMUSG00000027313	Chac1	2:119351228-119354381	XH_16_17_18	XH_22_23_24	OK	20.9467	6.41425	-1.70737048566863	-4.15786	5e-05	0.00468291	yes	down
ENSMUSG00000074217	ENSMUSG00000074217	2210011C24Rik	8:84010221-84012171	XH_16_17_18	XH_22_23_24	OK	3.80341	1.42676	-1.41455079225812	-1.65657	0.00045	0.0272117	yes	down
ENSMUSG00000018727	ENSMUSG00000018727	Cpsf4l	11:113698171-113710017	XH_16_17_18	XH_22_23_24	OK	14.3328	29.9902	1.06517066692968	2.79174	5e-05	0.00468291	yes	up
ENSMUSG00000075020	ENSMUSG00000075020	Mir670hg	2:94160635-94264918	XH_16_17_18	XH_22_23_24	OK	10.2972	0.777593	-3.72709305326181	-3.68581	5e-05	0.00468291	yes	down
ENSMUSG00000034472	ENSMUSG00000034472	Rasd2	8:75213943-75224113	XH_16_17_18	XH_22_23_24	OK	4.5932	1.71078	-1.42484535716787	-2.92528	5e-05	0.00468291	yes	down
ENSMUSG00000057000	ENSMUSG00000057000	Nxf3	X:136072098-136085255	XH_16_17_18	XH_22_23_24	OK	0.631607	8.07859	3.67700444802212	3.41662	5e-05	0.00468291	yes	up
ENSMUSG00000057534	ENSMUSG00000057534	Elobl	11:88964657-88966931	XH_16_17_18	XH_22_23_24	OK	8.92519	32.7143	1.87396661438661	2.47972	0.00035	0.0227112	yes	up
ENSMUSG00000022040	ENSMUSG00000022040	Ephx2	14:66084373-66124500	XH_16_17_18	XH_22_23_24	OK	2.27642	11.1907	2.29746161763784	4.96856	5e-05	0.00468291	yes	up
ENSMUSG00000026114	ENSMUSG00000026114	Cnga3	1:37214433-37263384	XH_16_17_18	XH_22_23_24	OK	1.7053	4.95801	1.5397356177001	2.99371	5e-05	0.00468291	yes	up
ENSMUSG00000050424	ENSMUSG00000050424	Pnma5	X:73033980-73037103	XH_16_17_18	XH_22_23_24	OK	10.7087	44.6176	2.05882956006478	4.6429	5e-05	0.00468291	yes	up
ENSMUSG00000027562	ENSMUSG00000027562	Car2	3:14886272-14900770	XH_16_17_18	XH_22_23_24	OK	30.6565	12.3148	-1.31579979861738	-2.4383	5e-05	0.00468291	yes	down
ENSMUSG00000000244	ENSMUSG00000000244	Tspan32	7:142988968-143019644	XH_16_17_18	XH_22_23_24	OK	0.148426	0.590292	1.99168495652698	0.88612	0.001	0.0498472	yes	up
ENSMUSG00000033256	ENSMUSG00000033256	Shf	2:122348891-122369162	XH_16_17_18	XH_22_23_24	OK	6.55561	15.7567	1.26516348131616	2.30688	0.0001	0.00844243	yes	up
ENSMUSG00000083534	ENSMUSG00000083534	H2-M6-ps	17:36969194-36971396	XH_16_17_18	XH_22_23_24	OK	2.77744	9.57222	1.78509780902061	3.38748	5e-05	0.00468291	yes	up
ENSMUSG00000063903	ENSMUSG00000063903	Klk1	7:44221016-44229618	XH_16_17_18	XH_22_23_24	OK	2.14202	5.56901	1.37844893264725	2.16236	0.00055	0.0316616	yes	up
ENSMUSG00000114625	ENSMUSG00000114625	Gm48218	13:65908222-65908904	XH_16_17_18	XH_22_23_24	OK	5.38233	13.1175	1.28519003703946	2.38962	5e-05	0.00468291	yes	up
ENSMUSG00000047797	ENSMUSG00000047797	Gjb1	X:101376377-101385629	XH_16_17_18	XH_22_23_24	OK	0.79027	2.64365	1.7421136400244	2.68914	5e-05	0.00468291	yes	up
ENSMUSG00000040618	ENSMUSG00000040618	Pck2	14:55528827-55551242	XH_16_17_18	XH_22_23_24	OK	29.3346	14.054	-1.0616225162043	-2.64883	5e-05	0.00468291	yes	down
ENSMUSG00000030491	ENSMUSG00000030491	Tdrd12	7:35469097-35537745	XH_16_17_18	XH_22_23_24	OK	17.0245	45.0249	1.40311064420238	3.61048	5e-05	0.00468291	yes	up
ENSMUSG00000031139	ENSMUSG00000031139	Mcf2	X:60055955-60179089	XH_16_17_18	XH_22_23_24	OK	2.06276	5.28803	1.3581543866447	3.1438	5e-05	0.00468291	yes	up
ENSMUSG00000038668	ENSMUSG00000038668	Lpar1	4:58435254-58553898	XH_16_17_18	XH_22_23_24	OK	2.97936	9.83087	1.72231663916584	2.35068	5e-05	0.00468291	yes	up
ENSMUSG00000070837	ENSMUSG00000070837	Aurkc	7:6995299-7003091	XH_16_17_18	XH_22_23_24	OK	2.87621	6.95237	1.2733358486064	2.37683	0.0001	0.00844243	yes	up
ENSMUSG00000042417	ENSMUSG00000042417	Ccno	13:112987801-112990777	XH_16_17_18	XH_22_23_24	OK	1.9597	7.50116	1.93648089841768	2.95004	5e-05	0.00468291	yes	up
ENSMUSG00000030041	ENSMUSG00000030041	M1ap	6:82946901-83030309	XH_16_17_18	XH_22_23_24	OK	5.27138	11.5469	1.13125298177528	2.45689	5e-05	0.00468291	yes	up
ENSMUSG00000030111	ENSMUSG00000030111	A2m	6:121635375-121679227	XH_16_17_18	XH_22_23_24	OK	0.854858	2.47207	1.53196289595906	2.88342	5e-05	0.00468291	yes	up
ENSMUSG00000006056	ENSMUSG00000006056	Calcoco2	11:96099325-96111964	XH_16_17_18	XH_22_23_24	OK	50.4498	102.317	1.02012541408278	3.00113	5e-05	0.00468291	yes	up
ENSMUSG00000062518	ENSMUSG00000062518	Zfp534	4:147673501-147702553	XH_16_17_18	XH_22_23_24	OK	3.50057	8.39141	1.26132338947889	3.08303	5e-05	0.00468291	yes	up
ENSMUSG00000007122	ENSMUSG00000007122	Casq1	1:172209893-172219868	XH_16_17_18	XH_22_23_24	OK	1.55701	3.81729	1.29377058218879	2.04507	0.0006	0.0336119	yes	up
ENSMUSG00000067261	ENSMUSG00000067261	Foxd3	4:99656298-99658622	XH_16_17_18	XH_22_23_24	OK	1.61675	4.50861	1.47958611019061	2.9437	5e-05	0.00468291	yes	up
ENSMUSG00000052117	ENSMUSG00000052117	D630039A03Rik	4:57908482-57916297	XH_16_17_18	XH_22_23_24	OK	0.368786	0.996698	1.43437254485969	2.13641	0.00055	0.0316616	yes	up
ENSMUSG00000032420	ENSMUSG00000032420	Nt5e	9:88327196-88372092	XH_16_17_18	XH_22_23_24	OK	0.959713	4.20366	2.13097104534801	3.91939	5e-05	0.00468291	yes	up
ENSMUSG00000000094	ENSMUSG00000000094	Tbx4	11:85886421-85916097	XH_16_17_18	XH_22_23_24	OK	0.80072	1.72608	1.10812958509051	1.98877	0.00075	0.0399608	yes	up
ENSMUSG00000078952	ENSMUSG00000078952	Lncenc1	13:97434969-97497007	XH_16_17_18	XH_22_23_24	OK	20.1336	50.5532	1.32819725986746	3.02322	5e-05	0.00468291	yes	up
ENSMUSG00000027077	ENSMUSG00000027077	Smtnl1	2:84811175-84822652	XH_16_17_18	XH_22_23_24	OK	1.04107	3.13992	1.59266072551738	2.67263	5e-05	0.00468291	yes	up
ENSMUSG00000079584	ENSMUSG00000079584	Gm364	X:57409153-57488767	XH_16_17_18	XH_22_23_24	OK	0.123339	1.83853	3.89785175814355	4.17569	5e-05	0.00468291	yes	up
ENSMUSG00000114816	ENSMUSG00000114816	Gm10323	13:66849650-66854871	XH_16_17_18	XH_22_23_24	OK	0.974707	2.30571	1.24217055939113	2.38357	5e-05	0.00468291	yes	up
ENSMUSG00000021456	ENSMUSG00000021456	Fbp2	13:62836876-62858422	XH_16_17_18	XH_22_23_24	OK	1.16724	2.94153	1.33346552129752	1.96432	0.0006	0.0336119	yes	up
ENSMUSG00000096966	ENSMUSG00000096966	Gm18336	X:73396438-73398736	XH_16_17_18	XH_22_23_24	OK	0.856253	4.06406	2.24681265882209	4.1029	5e-05	0.00468291	yes	up
ENSMUSG00000097391	ENSMUSG00000097391	Mirg	12:109729763-109749460	XH_16_17_18	XH_22_23_24	OK	0.73851	3.66172	2.30983211563571	2.32106	5e-05	0.00468291	yes	up
ENSMUSG00000030263	ENSMUSG00000030263	Lrmp	6:145115652-145211005	XH_16_17_18	XH_22_23_24	OK	3.27321	8.83916	1.43320310980272	2.34697	0.00015	0.0116579	yes	up
ENSMUSG00000050122	ENSMUSG00000050122	Vwa3b	1:37026595-37187613	XH_16_17_18	XH_22_23_24	OK	8.58605	30.3958	1.82380551087666	2.56821	5e-05	0.00468291	yes	up
ENSMUSG00000097451	ENSMUSG00000097451	Rian	12:109603881-109661716	XH_16_17_18	XH_22_23_24	OK	9.71631	56.2932	2.53448023569701	4.04964	5e-05	0.00468291	yes	up
ENSMUSG00000025666	ENSMUSG00000025666	Tmem47	X:81070693-81097872	XH_16_17_18	XH_22_23_24	OK	5.79245	2.81532	-1.04087477206506	-1.9433	0.00045	0.0272117	yes	down
ENSMUSG00000000142	ENSMUSG00000000142	Axin2	11:108920348-108950783	XH_16_17_18	XH_22_23_24	OK	2.82952	5.83822	1.04497124162443	2.02201	0.0001	0.00844243	yes	up
ENSMUSG00000024421	ENSMUSG00000024421	Lama3	18:12333818-12583013	XH_16_17_18	XH_22_23_24	OK	2.96451	7.94713	1.4226402810903	3.79348	5e-05	0.00468291	yes	up
ENSMUSG00000024459	ENSMUSG00000024459	H2-M5	17:36984060-36989537	XH_16_17_18	XH_22_23_24	OK	7.84941	23.6877	1.59348200111332	2.50379	0.0001	0.00844243	yes	up
ENSMUSG00000086454	ENSMUSG00000086454	Platr14	2:104559162-104571429	XH_16_17_18	XH_22_23_24	OK	17.2822	52.9882	1.61638423785035	3.68614	5e-05	0.00468291	yes	up
ENSMUSG00000025194	ENSMUSG00000025194	Abcc2	19:43782191-43840740	XH_16_17_18	XH_22_23_24	OK	0.18158	0.960757	2.40356627592921	1.28197	0.0008	0.0417436	yes	up
ENSMUSG00000081683	ENSMUSG00000081683	Fzd10	5:128600843-128604093	XH_16_17_18	XH_22_23_24	OK	2.1557	5.18319	1.26568386145018	2.91057	5e-05	0.00468291	yes	up
ENSMUSG00000024558	ENSMUSG00000024558	Mapk4	18:73928485-74065584	XH_16_17_18	XH_22_23_24	OK	1.44742	0.581236	-1.31628764455171	-1.74535	0.00035	0.0227112	yes	down
ENSMUSG00000018569	ENSMUSG00000018569	Cldn7	11:69964778-69967885	XH_16_17_18	XH_22_23_24	OK	21.3079	9.61947	-1.14735910160298	-2.35567	5e-05	0.00468291	yes	down
ENSMUSG00000024300	ENSMUSG00000024300	Myo1f	17:33555706-33607764	XH_16_17_18	XH_22_23_24	OK	3.22887	8.98553	1.47657424509282	3.40504	5e-05	0.00468291	yes	up
ENSMUSG00000032346	ENSMUSG00000032346	Ooep	9:78376108-78378725	XH_16_17_18	XH_22_23_24	OK	13.9173	31.3102	1.16975337304723	3.36007	5e-05	0.00468291	yes	up
ENSMUSG00000021268	ENSMUSG00000021268	Meg3	12:109541000-109571726	XH_16_17_18	XH_22_23_24	OK	9.65541	24.1006	1.31965963663077	1.98698	0.00025	0.0173995	yes	up
ENSMUSG00000117916	ENSMUSG00000117916	AC141882.2	17:27235074-27258413	XH_16_17_18	XH_22_23_24	OK	0.288116	1.00624	1.80425276052394	2.37164	0.00055	0.0316616	yes	up
ENSMUSG00000065999	ENSMUSG00000065999	Zfp985	4:147553276-147585198	XH_16_17_18	XH_22_23_24	OK	8.69229	31.0898	1.83863312295853	2.90627	5e-05	0.00468291	yes	up
ENSMUSG00000061517	ENSMUSG00000061517	Sox21	14:118233231-118261199	XH_16_17_18	XH_22_23_24	OK	2.01618	4.11699	1.02996549927145	2.21509	0.00025	0.0173995	yes	up
ENSMUSG00000008601	ENSMUSG00000008601	Rab25	3:88542028-88548300	XH_16_17_18	XH_22_23_24	OK	8.93054	3.67665	-1.28035556773456	-2.2803	0.00015	0.0116579	yes	down
ENSMUSG00000074863	ENSMUSG00000074863	Platr25	13:62671783-62760709	XH_16_17_18	XH_22_23_24	OK	0.583866	1.53833	1.39765581415388	1.79867	5e-05	0.00468291	yes	up
ENSMUSG00000091542	ENSMUSG00000091542	Gm17167	4:42206997-42235604	XH_16_17_18	XH_22_23_24	OK	0.807725	2.03465	1.33284454552778	2.72373	5e-05	0.00468291	yes	up
